Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency
FAM83A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM81A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM72A,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM71E2,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM53B,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM216B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM216A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM207A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM205A,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM199X,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM193B,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM61,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM60,1,1,1.0,0.0,1.0,0.0024154589371980675
TMEM59L,1,1,1.0,0.0,1.0,0.0024154589371980675
TMEM59,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM54,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM53,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM52B,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM45B,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM45A,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM42,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM189A2,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM186A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM184B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM183BP,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM182A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM181A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM177B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM174C,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM174B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM172A,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM88,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM82,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM74B,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM74,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM68,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM220A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM131C,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM168A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM167B,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM167A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM166C,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM166B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM162A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM161A,1,1,0.0,0.0,0.0,0.0024154589371980675
TMPRSS11BNL,1,1,0.0,0.0,0.0,0.0024154589371980675
TMPPE,1,1,0.0,0.0,0.0,0.0024154589371980675
TMOD3,1,1,0.0,0.0,0.0,0.0024154589371980675
TMIGD3,1,1,0.0,0.0,0.0,0.0024154589371980675
TMIGD2,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM99,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM98,1,1,0.0,0.0,0.0,0.0024154589371980675
TMEM97,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM124A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM122B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM122A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM118A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM114A2,1,1,0.0,0.0,0.0,0.0024154589371980675
TMPRSS2,1,1,0.0,0.0,0.0,0.0024154589371980675
TMPRSS12,1,1,0.0,0.0,0.0,0.0024154589371980675
TMPRSS11F,1,1,0.0,0.0,0.0,0.0024154589371980675
TMPRSS11E,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM160A1,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM155B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM153CP,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM153B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM151A,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM149A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM133B,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM111A,1,1,1.0,0.0,1.0,0.0024154589371980675
FAM110D,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM104A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM102A,1,1,1.0,0.0,1.0,0.0024154589371980675
FAF2,1,1,0.0,0.0,0.0,0.0024154589371980675
FAF1,1,1,0.0,0.0,0.0,0.0024154589371980675
FADS6,1,1,0.0,0.0,0.0,0.0024154589371980675
FADS3,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFRSF10C,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFAIP8L3,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFAIP2,1,1,1.0,0.0,1.0,0.0024154589371980675
TMX3,1,1,1.0,0.0,1.0,0.0024154589371980675
TMX2,1,1,0.0,0.0,0.0,0.0024154589371980675
TMUB2,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM131A,1,1,0.0,0.0,0.0,0.0024154589371980675
FAM126A,1,1,0.0,0.0,0.0,0.0024154589371980675
FABP9,1,1,0.0,0.0,0.0,0.0024154589371980675
FABP7,1,1,0.0,0.0,0.0,0.0024154589371980675
FABP5P3,1,1,0.0,0.0,0.0,0.0024154589371980675
FABP4,1,1,0.0,0.0,0.0,0.0024154589371980675
FABP2,1,1,0.0,0.0,0.0,0.0024154589371980675
FABP1,1,1,0.0,0.0,0.0,0.0024154589371980675
FAAH2,1,1,1.0,0.0,1.0,0.0024154589371980675
FA2H,1,1,0.0,0.0,0.0,0.0024154589371980675
F9,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFSF4,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFSF18,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFSF13B,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFSF10,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFRSF6B,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFRSF1B,1,1,0.0,0.0,0.0,0.0024154589371980675
TNFRSF13C,1,1,0.0,0.0,0.0,0.0024154589371980675
ETFBKMT,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOC2,1,1,0.0,0.0,0.0,0.0024154589371980675
EXO5,1,1,0.0,0.0,0.0,0.0024154589371980675
EXD2,1,1,1.0,0.0,1.0,0.0024154589371980675
EVX1,1,1,0.0,0.0,0.0,0.0024154589371980675
EVL,1,1,0.0,0.0,0.0,0.0024154589371980675
TNNT2,1,1,0.0,0.0,0.0,0.0024154589371980675
TNK1,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOSC7,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOSC5,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOSC4,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOC8,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOC3L4,1,1,0.0,0.0,0.0,0.0024154589371980675
EXOC3L1,1,1,0.0,0.0,0.0,0.0024154589371980675
F12,1,1,0.0,0.0,0.0,0.0024154589371980675
EXTL2,1,1,1.0,0.0,1.0,0.0024154589371980675
ERGIC1,1,1,0.0,0.0,0.0,0.0024154589371980675
ERG28,1,1,0.0,0.0,0.0,0.0024154589371980675
ESAM,1,1,0.0,0.0,0.0,0.0024154589371980675
ERVFRD-1,1,1,0.0,0.0,0.0,0.0024154589371980675
ERP29,1,1,0.0,0.0,0.0,0.0024154589371980675
ERO1A,1,1,0.0,0.0,0.0,0.0024154589371980675
ERMP1,1,1,1.0,0.0,1.0,0.0024154589371980675
TNPO3,1,1,0.0,0.0,0.0,0.0024154589371980675
TNP1,1,1,0.0,0.0,0.0,0.0024154589371980675
ETFB,1,1,0.0,0.0,0.0,0.0024154589371980675
ESRRA,1,1,0.0,0.0,0.0,0.0024154589371980675
EVA1B,1,1,0.0,0.0,0.0,0.0024154589371980675
EVA1A,1,1,0.0,0.0,0.0,0.0024154589371980675
ETV3L,1,1,0.0,0.0,0.0,0.0024154589371980675
ETS2,1,1,0.0,0.0,0.0,0.0024154589371980675
ETNK1,1,1,1.0,0.0,1.0,0.0024154589371980675
EPHX3,1,1,0.0,0.0,0.0,0.0024154589371980675
EPHX2,1,1,0.0,0.0,0.0,0.0024154589371980675
EPS15,1,1,0.0,0.0,0.0,0.0024154589371980675
EPPIN,1,1,0.0,0.0,0.0,0.0024154589371980675
EPN1,1,1,0.0,0.0,0.0,0.0024154589371980675
TOMM5,1,1,0.0,0.0,0.0,0.0024154589371980675
TOM1L1,1,1,0.0,0.0,0.0,0.0024154589371980675
TOM1,1,1,0.0,0.0,0.0,0.0024154589371980675
TOLLIP,1,1,0.0,0.0,0.0,0.0024154589371980675
ERCC6L2,1,1,1.0,0.0,1.0,0.0024154589371980675
ERLIN2,1,1,1.0,0.0,1.0,0.0024154589371980675
ERLIN1,1,1,0.0,0.0,0.0,0.0024154589371980675
ERLEC1,1,1,0.0,0.0,0.0,0.0024154589371980675
ERI2,1,1,0.0,0.0,0.0,0.0024154589371980675
ERI1,1,1,0.0,0.0,0.0,0.0024154589371980675
ERGIC3,1,1,0.0,0.0,0.0,0.0024154589371980675
TPBG,1,1,0.0,0.0,0.0,0.0024154589371980675
TP73-AS1,1,1,0.0,0.0,0.0,0.0024154589371980675
TP53RK,1,1,0.0,0.0,0.0,0.0024154589371980675
EOLA1,1,1,0.0,0.0,0.0,0.0024154589371980675
EOGT,1,1,0.0,0.0,0.0,0.0024154589371980675
ENY2,1,1,0.0,0.0,0.0,0.0024154589371980675
ENTR1,1,1,0.0,0.0,0.0,0.0024154589371980675
ENTPD4,1,1,1.0,0.0,1.0,0.0024154589371980675
ENTPD3,1,1,0.0,0.0,0.0,0.0024154589371980675
ENTPD2,1,1,0.0,0.0,0.0,0.0024154589371980675
ENSA,1,1,0.0,0.0,0.0,0.0024154589371980675
TP53I3,1,1,1.0,0.0,1.0,0.0024154589371980675
TP53I11,1,1,1.0,0.0,1.0,0.0024154589371980675
TOR2A,1,1,0.0,0.0,0.0,0.0024154589371980675
TOR1B,1,1,0.0,0.0,0.0,0.0024154589371980675
EPGN,1,1,0.0,0.0,0.0,0.0024154589371980675
EMX1,1,1,0.0,0.0,0.0,0.0024154589371980675
EMSY,1,1,0.0,0.0,0.0,0.0024154589371980675
EMP3,1,1,0.0,0.0,0.0,0.0024154589371980675
ENPP7,1,1,0.0,0.0,0.0,0.0024154589371980675
ENPP1,1,1,0.0,0.0,0.0,0.0024154589371980675
ENO2,1,1,0.0,0.0,0.0,0.0024154589371980675
ENKUR,1,1,1.0,0.0,1.0,0.0024154589371980675
ENHO,1,1,0.0,0.0,0.0,0.0024154589371980675
ENG,1,1,0.0,0.0,0.0,0.0024154589371980675
TPK1,1,1,0.0,0.0,0.0,0.0024154589371980675
TPI1,1,1,0.0,0.0,0.0,0.0024154589371980675
TPGS2,1,1,0.0,0.0,0.0,0.0024154589371980675
TPD52L3,1,1,0.0,0.0,0.0,0.0024154589371980675
TPD52L1,1,1,0.0,0.0,0.0,0.0024154589371980675
TPD52,1,1,0.0,0.0,0.0,0.0024154589371980675
TPCN2,1,1,0.0,0.0,0.0,0.0024154589371980675
ELOVL5,1,1,0.0,0.0,0.0,0.0024154589371980675
ELOVL3,1,1,0.0,0.0,0.0,0.0024154589371980675
ELOVL2,1,1,0.0,0.0,0.0,0.0024154589371980675
ELOVL1,1,1,0.0,0.0,0.0,0.0024154589371980675
ELOA3,1,1,0.0,0.0,0.0,0.0024154589371980675
ELMO3,1,1,0.0,0.0,0.0,0.0024154589371980675
TPRG1,1,1,1.0,0.0,1.0,0.0024154589371980675
TPPP2,1,1,0.0,0.0,0.0,0.0024154589371980675
TPPP,1,1,0.0,0.0,0.0,0.0024154589371980675
TPP1,1,1,0.0,0.0,0.0,0.0024154589371980675
TPM3,1,1,0.0,0.0,0.0,0.0024154589371980675
EME2,1,1,0.0,0.0,0.0,0.0024154589371980675
ELP5,1,1,1.0,0.0,1.0,0.0024154589371980675
ENDOV,1,1,1.0,0.0,1.0,0.0024154589371980675
ENDOG,1,1,0.0,0.0,0.0,0.0024154589371980675
EN1,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF3F,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF6,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF5AL1,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF5,1,1,1.0,0.0,1.0,0.0024154589371980675
EIF4H,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAF5,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAF4,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAF3IP2,1,1,1.0,0.0,1.0,0.0024154589371980675
TRAF3IP1,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAF1,1,1,0.0,0.0,0.0,0.0024154589371980675
TPT1,1,1,0.0,0.0,0.0,0.0024154589371980675
ELL,1,1,0.0,0.0,0.0,0.0024154589371980675
ELK1,1,1,0.0,0.0,0.0,0.0024154589371980675
ELFN1,1,1,0.0,0.0,0.0,0.0024154589371980675
ELF2,1,1,0.0,0.0,0.0,0.0024154589371980675
ELAVL4,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF2S3,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF2B5,1,1,1.0,0.0,1.0,0.0024154589371980675
EIF1AD,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF1,1,1,0.0,0.0,0.0,0.0024154589371980675
EID2B,1,1,0.0,0.0,0.0,0.0024154589371980675
EID1,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAPPC4,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAPPC3,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAPPC2L,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAPPC12,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAM2,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAFD1,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF4E2,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF4A3,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF4A1,1,1,0.0,0.0,0.0,0.0024154589371980675
EIF3I,1,1,0.0,0.0,0.0,0.0024154589371980675
EGFL6,1,1,0.0,0.0,0.0,0.0024154589371980675
EFNA5,1,1,0.0,0.0,0.0,0.0024154589371980675
EFNA4,1,1,0.0,0.0,0.0,0.0024154589371980675
EFNA3,1,1,0.0,0.0,0.0,0.0024154589371980675
EFNA2,1,1,1.0,0.0,1.0,0.0024154589371980675
EFHD2,1,1,0.0,0.0,0.0,0.0024154589371980675
TREML2,1,1,0.0,0.0,0.0,0.0024154589371980675
TREM2,1,1,0.0,0.0,0.0,0.0024154589371980675
TRBV5-1,1,1,0.0,0.0,0.0,0.0024154589371980675
TRBV20-1,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAV41,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAV27,1,1,0.0,0.0,0.0,0.0024154589371980675
TRAPPC6B,1,1,1.0,0.0,1.0,0.0024154589371980675
EHF,1,1,0.0,0.0,0.0,0.0024154589371980675
EHD4,1,1,1.0,0.0,1.0,0.0024154589371980675
EGR1,1,1,0.0,0.0,0.0,0.0024154589371980675
EBLN2,1,1,1.0,0.0,1.0,0.0024154589371980675
EBAG9,1,1,0.0,0.0,0.0,0.0024154589371980675
EDN2,1,1,0.0,0.0,0.0,0.0024154589371980675
EDEM1,1,1,0.0,0.0,0.0,0.0024154589371980675
EDA2R,1,1,0.0,0.0,0.0,0.0024154589371980675
TRGC2,1,1,0.0,0.0,0.0,0.0024154589371980675
TRGC1,1,1,0.0,0.0,0.0,0.0024154589371980675
EEF1AKMT4,1,1,0.0,0.0,0.0,0.0024154589371980675
EEF1AKMT3,1,1,0.0,0.0,0.0,0.0024154589371980675
EEF1AKMT1,1,1,0.0,0.0,0.0,0.0024154589371980675
EFHC1,1,1,0.0,0.0,0.0,0.0024154589371980675
EFEMP2,1,1,0.0,0.0,0.0,0.0024154589371980675
EFCC1,1,1,0.0,0.0,0.0,0.0024154589371980675
EFCAB2,1,1,0.0,0.0,0.0,0.0024154589371980675
EEFSEC,1,1,0.0,0.0,0.0,0.0024154589371980675
EGFL8,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP26,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP23,1,1,0.0,0.0,0.0,0.0024154589371980675
DYNLT1,1,1,0.0,0.0,0.0,0.0024154589371980675
DYNLL2,1,1,0.0,0.0,0.0,0.0024154589371980675
DYNC2I2,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM33,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM3,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM27,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM23,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM22,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM21,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM16L,1,1,0.0,0.0,0.0,0.0024154589371980675
EAPP,1,1,0.0,0.0,0.0,0.0024154589371980675
E2F4,1,1,0.0,0.0,0.0,0.0024154589371980675
ECSCR,1,1,0.0,0.0,0.0,0.0024154589371980675
ECD,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP2,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP16,1,1,1.0,0.0,1.0,0.0024154589371980675
DUSP15,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP14,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP13,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP12,1,1,0.0,0.0,0.0,0.0024154589371980675
DUS4L,1,1,1.0,0.0,1.0,0.0024154589371980675
DUS2,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM49D2,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM47,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM44,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM38,1,1,0.0,0.0,0.0,0.0024154589371980675
DUXA,1,1,1.0,0.0,1.0,0.0024154589371980675
DUSP9,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP7,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP4,1,1,0.0,0.0,0.0,0.0024154589371980675
DRG1,1,1,0.0,0.0,0.0,0.0024154589371980675
DRD5,1,1,0.0,0.0,0.0,0.0024154589371980675
DRAXIN,1,1,0.0,0.0,0.0,0.0024154589371980675
DRAM2,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM73,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM7,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM68,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM66,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIM60,1,1,1.0,0.0,1.0,0.0024154589371980675
TRIM6,1,1,0.0,0.0,0.0,0.0024154589371980675
DSN1,1,1,0.0,0.0,0.0,0.0024154589371980675
DSG1,1,1,0.0,0.0,0.0,0.0024154589371980675
DTWD2,1,1,0.0,0.0,0.0,0.0024154589371980675
DTL,1,1,0.0,0.0,0.0,0.0024154589371980675
DTD2,1,1,0.0,0.0,0.0,0.0024154589371980675
DUSP21,1,1,0.0,0.0,0.0,0.0024154589371980675
DNMT3B,1,1,0.0,0.0,0.0,0.0024154589371980675
DNM1L,1,1,1.0,0.0,1.0,0.0024154589371980675
DNLZ,1,1,1.0,0.0,1.0,0.0024154589371980675
DNASE2B,1,1,0.0,0.0,0.0,0.0024154589371980675
TRMT1,1,1,0.0,0.0,0.0,0.0024154589371980675
TRMO,1,1,0.0,0.0,0.0,0.0024154589371980675
TRIR,1,1,1.0,0.0,1.0,0.0024154589371980675
DOK4,1,1,0.0,0.0,0.0,0.0024154589371980675
DOK2,1,1,0.0,0.0,0.0,0.0024154589371980675
DPM2,1,1,0.0,0.0,0.0,0.0024154589371980675
DPH2,1,1,0.0,0.0,0.0,0.0024154589371980675
DPH1,1,1,0.0,0.0,0.0,0.0024154589371980675
DPF3,1,1,0.0,0.0,0.0,0.0024154589371980675
DPAGT1,1,1,0.0,0.0,0.0,0.0024154589371980675
DONSON,1,1,0.0,0.0,0.0,0.0024154589371980675
DPYSL2,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJB2,1,1,0.0,0.0,0.0,0.0024154589371980675
DNASE1L3,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC9,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC8,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC5G,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC5B,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC5,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC4,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC25,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC24,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC21,1,1,0.0,0.0,0.0,0.0024154589371980675
TRMT61A,1,1,0.0,0.0,0.0,0.0024154589371980675
TRMT6,1,1,0.0,0.0,0.0,0.0024154589371980675
TRMT2A,1,1,0.0,0.0,0.0,0.0024154589371980675
TRMT12,1,1,0.0,0.0,0.0,0.0024154589371980675
DNTTIP2,1,1,0.0,0.0,0.0,0.0024154589371980675
DMAP1,1,1,0.0,0.0,0.0,0.0024154589371980675
DMAC2L,1,1,0.0,0.0,0.0,0.0024154589371980675
DLX6,1,1,0.0,0.0,0.0,0.0024154589371980675
DLX4,1,1,0.0,0.0,0.0,0.0024154589371980675
DLX2,1,1,0.0,0.0,0.0,0.0024154589371980675
DMTN,1,1,0.0,0.0,0.0,0.0024154589371980675
DMRTB1,1,1,1.0,0.0,1.0,0.0024154589371980675
DMRTA1,1,1,1.0,0.0,1.0,0.0024154589371980675
DMPK,1,1,0.0,0.0,0.0,0.0024154589371980675
DMP1,1,1,1.0,0.0,1.0,0.0024154589371980675
DNAAF6,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJB12,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJA3,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJC17,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJB7,1,1,0.0,0.0,0.0,0.0024154589371980675
DNAJB5,1,1,0.0,0.0,0.0,0.0024154589371980675
DHRS7C,1,1,0.0,0.0,0.0,0.0024154589371980675
DHRS7B,1,1,0.0,0.0,0.0,0.0024154589371980675
DHRS7,1,1,0.0,0.0,0.0,0.0024154589371980675
DHRS4L2,1,1,1.0,0.0,1.0,0.0024154589371980675
DHRS4L1,1,1,0.0,0.0,0.0,0.0024154589371980675
TSC22D3,1,1,0.0,0.0,0.0,0.0024154589371980675
TRUB2,1,1,0.0,0.0,0.0,0.0024154589371980675
TRUB1,1,1,1.0,0.0,1.0,0.0024154589371980675
TRPV6,1,1,1.0,0.0,1.0,0.0024154589371980675
DIAPH2,1,1,0.0,0.0,0.0,0.0024154589371980675
DIABLO,1,1,0.0,0.0,0.0,0.0024154589371980675
DHX58,1,1,0.0,0.0,0.0,0.0024154589371980675
DHX40,1,1,0.0,0.0,0.0,0.0024154589371980675
DHX36,1,1,0.0,0.0,0.0,0.0024154589371980675
DLAT,1,1,0.0,0.0,0.0,0.0024154589371980675
DKK1,1,1,0.0,0.0,0.0,0.0024154589371980675
DESI2,1,1,0.0,0.0,0.0,0.0024154589371980675
DERA,1,1,0.0,0.0,0.0,0.0024154589371980675
DEPTOR,1,1,0.0,0.0,0.0,0.0024154589371980675
DEPDC7,1,1,0.0,0.0,0.0,0.0024154589371980675
TSN,1,1,0.0,0.0,0.0,0.0024154589371980675
TSKS,1,1,1.0,0.0,1.0,0.0024154589371980675
TSGA13,1,1,0.0,0.0,0.0,0.0024154589371980675
TSGA10,1,1,0.0,0.0,0.0,0.0024154589371980675
TSFM,1,1,0.0,0.0,0.0,0.0024154589371980675
TSEN2,1,1,0.0,0.0,0.0,0.0024154589371980675
DHRS13,1,1,0.0,0.0,0.0,0.0024154589371980675
DHRS1,1,1,0.0,0.0,0.0,0.0024154589371980675
DHH,1,1,0.0,0.0,0.0,0.0024154589371980675
DHDH,1,1,0.0,0.0,0.0,0.0024154589371980675
DGUOK,1,1,0.0,0.0,0.0,0.0024154589371980675
DHX33,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFB128,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFB126,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFB125,1,1,1.0,0.0,1.0,0.0024154589371980675
DEFB123,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFB119,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFB116,1,1,0.0,0.0,0.0,0.0024154589371980675
TSPAN8,1,1,1.0,0.0,1.0,0.0024154589371980675
TSPAN7,1,1,0.0,0.0,0.0,0.0024154589371980675
TSPAN19,1,1,0.0,0.0,0.0,0.0024154589371980675
TSPAN15,1,1,0.0,0.0,0.0,0.0024154589371980675
TSPAN12,1,1,0.0,0.0,0.0,0.0024154589371980675
TSPAN11,1,1,1.0,0.0,1.0,0.0024154589371980675
TSNAXIP1,1,1,0.0,0.0,0.0,0.0024154589371980675
DEPDC4,1,1,0.0,0.0,0.0,0.0024154589371980675
DFFA,1,1,0.0,0.0,0.0,0.0024154589371980675
DEUP1,1,1,1.0,0.0,1.0,0.0024154589371980675
DEFB105A,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFA6,1,1,1.0,0.0,1.0,0.0024154589371980675
DEFA4,1,1,0.0,0.0,0.0,0.0024154589371980675
DEFA3,1,1,0.0,0.0,0.0,0.0024154589371980675
DEDD,1,1,0.0,0.0,0.0,0.0024154589371980675
DECR1,1,1,0.0,0.0,0.0,0.0024154589371980675
DEAF1,1,1,0.0,0.0,0.0,0.0024154589371980675
TSTD1,1,1,0.0,0.0,0.0,0.0024154589371980675
TSSK3,1,1,0.0,0.0,0.0,0.0024154589371980675
TSSK1B,1,1,0.0,0.0,0.0,0.0024154589371980675
TSR2,1,1,1.0,0.0,1.0,0.0024154589371980675
TSR1,1,1,0.0,0.0,0.0,0.0024154589371980675
TSPYL4,1,1,1.0,0.0,1.0,0.0024154589371980675
DENND10P1,1,1,0.0,0.0,0.0,0.0024154589371980675
DENND10,1,1,1.0,0.0,1.0,0.0024154589371980675
DELEC1,1,1,0.0,0.0,0.0,0.0024154589371980675
DCP1A,1,1,0.0,0.0,0.0,0.0024154589371980675
DDOST,1,1,0.0,0.0,0.0,0.0024154589371980675
DDO,1,1,0.0,0.0,0.0,0.0024154589371980675
DDIT4L,1,1,0.0,0.0,0.0,0.0024154589371980675
DDIT4,1,1,0.0,0.0,0.0,0.0024154589371980675
DDAH2,1,1,0.0,0.0,0.0,0.0024154589371980675
TTC26,1,1,1.0,0.0,1.0,0.0024154589371980675
TTC22,1,1,0.0,0.0,0.0,0.0024154589371980675
DDX3X,1,1,0.0,0.0,0.0,0.0024154589371980675
DDX27,1,1,1.0,0.0,1.0,0.0024154589371980675
DDX19A,1,1,0.0,0.0,0.0,0.0024154589371980675
DDX54,1,1,1.0,0.0,1.0,0.0024154589371980675
DDX41,1,1,0.0,0.0,0.0,0.0024154589371980675
